Label,URL,brand,name,price,rating,description,skin_type,skincare_concerns,ingredients,likes,normal,oily,combination,dry,sensitive,dryness,wrinkles,oiliness,dullness,dark_spots,pores,redness,acne,uneven_skin_tone,sallowness,class_specified,image_url
Moisturizer,https://www.sephora.com/product/rose-deep-hydration-face-cream-P406686?skuId=2175495&icid2=products%20grid:p406686,FRESH,Rose Deep Hydration Moisturizer,42,4.2999999999999998,An advanced gel-cream that delivers intense 24-hour hydration powered by a combo of hyaluronic acids and time-release hydropatches for petal-soft skin.,"[1, 1, 1, 1, 0]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]","fresh product ingredient listings are updated periodically. before using a fresh product, please read the ingredient list on the packaging of your product to be sure that the ingredients are appropriate for your personal use.",90100,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,dryness,https://www.sephora.com/productimages/sku/s2175495-main-zoom.jpg
Moisturizer,https://www.sephora.com/product/c-rush-tm-brightening-gel-cr-me-P430337?icid2=products%20grid:p430337,OLEHENRIKSEN,C-Rush™ Vitamin C Gel Moisturizer,46,4.5,"A brightening, vitamin-C-rich gel cream that hydrates for up to 24 hours and diminishes the look of fine lines and wrinkles.","[1, 1, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 0, 0, 0]","water, glycerin, dicaprylyl carbonate, propanediol, caprylic/capric triglyceride, 3-o-ethyl ascorbic acid, glycereth-26, ammonium acryloyldimethyltaurate/beheneth-25 methacrylate crosspolymer, hydrolyzed jojoba esters, cetearyl alcohol, polyacrylate crosspolymer-6, hydroxyacetophenone, panthenol, polyglyceryl-3 methylglucose distearate, tetrahexyldecyl ascorbate, linoleic acid, citric acid, phenoxyethanol, fragrance, pentaerythrityl tetra-di-t-butyl hydroxyhydrocinnamate, xanthan gum, cetearyl glucoside, linolenic acid, citrus aurantium dulcis (orange) fruit extract, citrus limon (lemon) fruit extract, hippophae rhamnoides extract, lycium barbarum fruit extract, rosa canina fruit extract, ethylhexylglycerin, leuconostoc/radish root ferment filtrate, sodium citrate, camellia japonica flower extract, aroma/flavor, sodium hyaluronate, sodium polyacrylate, sodium phytate, hyaluronic acid, vegetable collagen, ascorbic acid, tocopherol, yellow 6 (ci 15985), yellow 5 (ci 19140), citral, limonene, linalool, benzyl alcohol.",61200,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,dryness,https://www.sephora.com/productimages/sku/s2071751-main-zoom.jpg
Moisturizer,https://www.sephora.com/product/the-ordinary-deciem-natural-moisturizing-factors-ha-P427414?icid2=products%20grid:p427414,THE ORDINARY,Natural Moisturizing Factors + HA,5.7999999999999998,4.2000000000000002,"A hydrating formula with amino acids, dermal lipids, and hyaluronic acid.","[1, 1, 1, 1, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","water, caprylic/capric triglyceride, cetyl alcohol, propanediol, stearyl alcohol, glycerin, sodium hyaluronate, arginine, aspartic acid, glycine, alanine, serine, valine, isoleucine, proline, threonine, histidine, phenylalanine, glucose, maltose, fructose, trehalose, sodium pca, pca, sodium lactate, urea, allantoin, linoleic acid, oleic acid, phytosteryl canola glycerides, palmitic acid, stearic acid, lecithin, triolein, tocopherol, carbomer, isoceteth-20, polysorbate 60, sodium chloride, citric acid, trisodium ethylenediamine disuccinate, pentylene glycol, triethanolamine, sodium hydroxide, phenoxyethanol, chlorphenesin.",74800,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,dryness,https://www.sephora.com/productimages/sku/s2031425-main-zoom.jpg
Moisturizer,https://www.sephora.com/product/ceramidin-tm-cream-P434363?icid2=products%20grid:p434363,DR. JART+,Ceramidin™ Cream,48,4.5999999999999996,A moisturizing cream supercharged with 5-Cera Complex to strengthen the skin barrier and shield from water and moisture loss.,"[1, 0, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1]","water/aqua/eau, glycerin, dipropylene glycol, cetearyl alcohol, caprylic/capric triglyceride, hydrogenated poly(c6-14 olefin), hydrogenated polydecene, methyl trimethicone, 1, 2-hexanediol, bifida ferment lysate, phenyl trimethicone, vegetable oil, butyrospermum parkii (shea) butter, glyceryl stearate se, ceramide np, stearic acid, algae extract, eclipta prostrata leaf extract, cetearyl glucoside, hydrogenated lecithin, microcrystalline cellulose, butylene glycol, c12-16 alcohols, ammonium acryloyldimethyltaurate/vp copolymer, malt extract, beta vulgaris (beet) root extract, melia azadirachta flower extract, melia azadirachta leaf extract, throbroma caco (cocoa) seed extract, curuma longa (turmeric) root extract, ocimum sanctum leaf extract, amaranthus caudatus seed extract, ulmus davidiana root extract, avena sativa (oat) kernel extract, cynara scolymus (artichoke) leaf extract, pteris multifida extract, artemisia vulgaris extract, corallina officinalis extract, pyracantha fortuneana fruit extract, glycerly polymethacrylate, cholesterol, citrus aurantium bergamia (bergamot) fruit oil, hydrolyzed corn starch, sodium hyaluronate, pelargonium graveolens flower oil, fructooligosaccharides, beta-glucan, dextrin, disodium edta, panthenol, polyquaternium-51, raffinose, hydrolyzed hyaluronic acid, folic acid, salvia officinalis (sage) oil, pogostemon cablin oil, tromethamine, ceramide ap, ceramide as, ceramide ns, palmitoyl pentapeptide-4, ceramide eop.",34800,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,dryness,https://www.sephora.com/productimages/sku/s2077840-main-zoom.jpg
Moisturizer,https://www.sephora.com/product/adaptogen-deep-moisture-cream-P432829?icid2=products%20grid:p432829,YOUTH TO THE PEOPLE,Adaptogen Deep Moisture Cream with Ashwagandha + Reishi,58,4.5999999999999996,"A hydrating moisturizer with superior plant extracts and a pro-grade peptide complex formulated for dry, reactive, and sensitive skin.","[1, 0, 0, 1, 1]","[1, 1, 0, 0, 0, 0, 1, 0, 0, 0]","water/aqua/eau (aqua), helianthus annuus (sunflower) oil, octyl palmitate, glyceryl stearate, propanediol, stearic acid, rhodiola rosea extract, ocimum tenuiflorum (holy basil) extract, withania somnifera (ashwagandha) extract, ganoderma lucidum (reishi mushroom) extract, aloe barbadensis leaf juice, glyceryl laurate, squalane (olive), phenoxyethanol, simmondsia chinensis (jojoba) seed oil, pentapeptide-59, hydrogenated lecithin, butyrospermum parkii (shea) butter, phenethyl alcohol, ethylhexylglycerin, maltodextrin, carbomer, mixed tocopherols, ethylhexylglycerin, allantoin, panthenol, prunus amygdalus dulcis (sweet almond) oil, borago officinalis (borage) oil, caramel color, xanthan gum.",39700,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,dryness,https://www.sephora.com/productimages/sku/s2088029-main-zoom.jpg
Moisturizer,https://www.sephora.com/product/confidence-in-cream-transforming-moisturizing-super-cream-P411403?skuId=2029429&icid2=products%20grid:p411403,IT COSMETICS,Confidence in a Cream Hydrating Moisturizer,49,4.2000000000000002,"An ultra-hydrating, anti-aging face moisturizer that's clinically tested to give your skin a supple, healthier, younger-looking appearance.","[1, 1, 1, 1, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 1]","water, butylene glycol, cyclopentasiloxane, glycerin, butylene glycol dicaprylate/dicaprate, ethylhexyl isononanoate, hydrogenated polyisobutene, caprylic/capric/myristic/stearic triglyceride, glyceryl stearate, peg-100 stearate, polyglyceryl-3 methylglucose distearate, stearyl behenate, dimethicone, pentaerythrityl tetraethylhexanoate, biosaccharide gum-1, dimethicone/vinyl dimethicone crosspolymer, cetearyl alcohol, palmitic acid, stearic acid, polyethylene, peg/ppg-20/15 dimethicone, phenyl methicone, portulaca oleracea extract, cocos nucifera (coconut) oil, aloe barbadensis leaf extract, butyrospermum parkii (shea) butter, hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer, sodium hyaluronate, hydrogenated lecithin, polyquaternium-51, niacinamide, hydrolyzed collagen, camellia sinensis leaf extract, tocopheryl acetate, carbomer, peg-150 distearate, ceramide ap, glycosphingolipids, glyceryl polymethacrylate, meadowfoam estolide, sorbitan isostearate, squalane, palmitoyl pentapeptide-4, polysorbate 20, steareth-20, n-hydroxysuccinimide, chrysin, palmitoyl tripeptide-1, palmitoyl tetrapeptide-7, polysorbate 60, aleuritic acid, yeast extract, glycoproteins, betaine, hydrogenated polydecene, ceramide np, allantoin, colloidal oatmeal, retinyl retinoate, polylactic acid, canola oil, cholesteryl nonanoate, ascorbyl tetraisopalmitate, glycyrrhiza glabra (licorice) root extract, chamomilla recutita (matricaria) flower water, curcuma longa (turmeric) root extract, leuconostoc/radish root ferment filtrate, eruca sativa leaf extract, glyceryl citrate/lactate/linoleate/oleate, ceteareth-20, hydroxypropyl bispalmitamide mea, glycine soja (soybean) sterols, melaleuca alternifolia (tea tree) leaf oil, phytosteryl/isostearyl/cetyl/stearyl/behenyl dimer dilinoleate, santalum album (sandalwood) oil, chamomilla recutita (matricaria) flower oil, caprylhydroxamic acid, cetearyl glucoside, glucose, stearyl stearate, tromethamine, citric acid, 1,2-hexanediol, chlorhexidine digluconate, potassium sorbate, dipropylene glycol, lavandula angustifolia (lavender) oil, citrus paradisi (grapefruit) peel oil, cymbopogon citratus leaf oil, pelargonium graveolens oil, citrus aurantium dulcis (orange) peel oil, pogostemon cablin oil, citrus aurantium bergamia (bergamot) fruit oil, ethylhexylglycerin, caramel, disodium edta, phenoxyethanol, caprylyl glycol, limonene, linalool.",32100,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,wrinkles,https://www.sephora.com/productimages/sku/s2029429-main-zoom.jpg
Moisturizer,https://www.sephora.com/product/squalane-omega-repair-cream-P433887?icid2=products%20grid:p433887,BIOSSANCE,Squalane + Omega Repair Cream,58,4.4000000000000004,A decadent cream with all the good fats your skin needs to thoroughly moisturize—without leaving a greasy after-feel.,"[1, 1, 1, 1, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 1]","water, squalane, glycerin, caprylic/capric triglyceride, isoamyl laurate, butyrospermum parkii (shea) butter, sorbitan olivate, cetearyl olivate, ceramide np, jojoba esters, sodium hyaluronate, euterpe oleracea sterols, linoleic acid, oleic acid, linolenic acid, ethyl linoleate, tocopherol, isoamyl cocoate, cetyl palmitate, sorbitan palmitate, cetearyl alcohol, ethylhexylglycerin, carbomer, sodium hydroxide, phenoxyethanol, sodium gluconate.",18700,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,dryness,https://www.sephora.com/productimages/sku/s2105856-main-zoom.jpg
Moisturizer,https://www.sephora.com/product/vinoperfect-brightening-glycolic-overnight-cream-P440200?icid2=products%20grid:p440200,CAUDALIE,Vinoperfect Brightening Glycolic Overnight Cream,65,4.5999999999999996,A dark-spot-diminishing night cream powered by smoothing glycolic acid and brightening vine sap viniferine.,"[1, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 0, 0, 0, 0, 0]","water, butylene glycol*, glycerin*, cetearyl alcohol*, coco-caprylate/caprate*, glyceryl stearate se*, shea butter extract*, caprylic/capric triglyceride*, vitis vinifera (grape) seed oil*, hydrogenated vegetable oil*, triheptanoin*, potassium cetyl phosphate, panthenol, squalane*, glycolic acid, palmitoyl grapevine shoot extract*, cetearyl glucoside*, bisabolol*, sodium hyaluronate, tocopheryl acetate*, acacia senegal gum*, xanthan gum, caprylyl glycol, cassia angustifolia seed polysaccharide*, papain*, tocopherol*, arginine, benzyl alcohol, dehydroacetic acid, carbomer, 1,2-hexanediol, algin, sodium hydroxide, sodium phytate*, fragrance, geraniol, limonene, linalool. *plant origin.",29400,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,dark spots,https://www.sephora.com/productimages/sku/s2175925-main-zoom.jpg
Moisturizer,https://www.sephora.com/product/r-n-a-power-radical-new-age-cream-P405950?icid2=products%20grid:p405950,SK-II,R.N.A. POWER Anti-Aging Face Cream,235,4.2999999999999998,A bestselling moisturizing cream to supercharge your skin's youthful radiance.,"[1, 0, 0, 1, 1]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]","water, glycerin, galactomyces ferment filtrate*, isohexadecane, niacinamide, isopropyl isostearate, butylene glycol, butyrospermum parkii (shea) butter, caprylic/capric triglyceride, pentylene glycol, dimethicone, phytosteryl/behenyl/octyldodecyl lauroyl glutamate, vinyl dimethicone/methicone silsesquioxane crosspolymer, stearyl alcohol, sodium acrylate/sodium acryloyldimethyl taurate copolymer, cetyl alcohol, behenyl alcohol, panthenol, tocopheryl acetate, benzyl alcohol, dimethiconol, cetearyl alcohol, cetearyl glucoside, methylparaben, peg-100 stearate, polymethylsilsesquioxane, polysorbate 80, stearic acid, disodium edta, propylparaben, sodium peg-7 olive oil carboxylate, ethylparaben, sorbitan oleate, chlorella vulgaris extract, peg-100 stearate, peg-7 glyceryl cocoate, sodium hydroxide, fragrance, acanthopanax senticosus (eleuthero) root extract, hydrolyzed soy protein, cynara scolymus (artichoke) leaf extract, polyquaternium-7, hydrolyzed yeast protein, palmitoyl pentapeptide-4, methylsilanol tri-peg-8 glyceryl cocoate, methicone, ci 77891, ci 77492. *pitera™.",12300,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,loss of firmness,https://www.sephora.com/productimages/sku/s1785229-main-zoom.jpg
Moisturizer,https://www.sephora.com/product/sheer-transformation-perfecting-moisturizer-P42342?skuId=1922152&icid2=products%20grid:p42342,OLEHENRIKSEN,Sheer Transformation® Perfecting Moisturizer,40,4.2000000000000002,"An oil-free moisturizer, rich in antioxidants, to weightlessly hydrate, even tone, and smooth skin texture for a healthy-looking complexion.","[1, 1, 1, 1, 1]","[1, 0, 0, 1, 1, 0, 0, 0, 1, 0]","water/eau, caprylic/capric triglyceride, dimethicone, stearyl alcohol, tribehenin, glycerin, steareth-20, steareth-2, hydrogenated coco-glycerides, phenoxyethanol, sucrose dilaurate, octyldodecanol, cyclopentasiloxane, xanthan gum, caprylyl glycol, dimethiconol, hexylene glycol, ethylhexylglycerin, polysorbate 20, tocopheryl acetate, helianthus annuus seed cera (helianthus annuus (sunflower) seed wax), pisum sativum (pea) extract, santalum album (sandalwood) wood extract, glycyrrhiza glabra (licorice) root extract, chamomilla recutita (matricaria) flower extract, berberis vulgaris bark extract, p-anisic acid, sorbic acid, ascorbyl palmitate, sorbitol, vaccinium myrtillus fruit/leaf extract, sodium benzoate, potassium sorbate, citric acid, superoxide dismutase, calcium ascorbate, saccharum officinarum (sugar cane) extract, citrus limon (lemon) fruit extract, citrus aurantium dulcis (orange) fruit extract, acer saccharum (sugar maple) extract.",73200,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,dryness,https://www.sephora.com/productimages/sku/s1922152-main-zoom.jpg
Moisturizer,https://www.sephora.com/product/glow-recipe-banana-souffle-moisture-cream-P453223?icid2=products%20grid:p453223,GLOW RECIPE,Banana Soufflé Moisture Cream,39,4.4000000000000004,"A soothing, lightweight moisturizer, this sweet soufflé of banana, magnesium, turmeric, and cica is your recipe for calmer, hydrated, even skin.","[1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 0]","aqua/water/eau, glycerin, coconut alkanes, squalane, propanediol,pentylene glycol, butylene glycol, cetearyl alcohol, simmondsia chinensis (jojoba) seed oil, musa sapientum (banana) water, magnesium pca, centella asiatica (gotu kola) extract, curcuma longa (turmeric) root extract, salvia hispanica (chia) seed extract, bisabolol, sodium hyaluronate, salvia miltiorrhiza root extract, cocos nucifera (coconut) fruit extract, melia azadirachta flower extract, melia azadirachta leaf extract, althaea officinalis (marshmallow) root extract, ocimum sanctum leaf extract, corallina officinalis extract, ocimum basilicum (basil) flower/leaf extract, aloe barbadensis (aloe vera) leaf juice, capryloyl glycerin/sebacic acid copolymer, acrylates/c10-30 alkyl acrylate crosspolymer, coco-caprylate/caprate, diheptyl succinate, caprylyl glycol, ethylhexylglycerin, hexylene glycol, xanthan gum, hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer, tetrasodium glutamate diacetate, sodium hydroxide, phenoxyethanol, flavor/aroma*",31000,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,dryness,https://www.sephora.com/productimages/sku/s2303667-main-zoom.jpg
Moisturizer,https://www.sephora.com/product/secret-sauce-clinically-advanced-miraculous-anti-aging-moisturizer-P421958?skuId=2073658&icid2=products%20grid:p421958,IT COSMETICS,Secret Sauce Anti-Aging Moisturizer,68,4.0999999999999996,A luxurious face moisturizer that reduces the look of lines and wrinkles and gives your skin a youthful glow.,"[1, 0, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 1]","aqua/water/eau, butylene glycol, cetyl ethylhexanoate, glycerin, caprylic/capric triglyceride, tribehenin peg-20 esters, olea europaea (olive) fruit oil, hydrogenated polyisobutene, glyceryl stearate, palmitic acid, sodium acrylate/sodium acryloyldimethyl taurate copolymer, stearic acid, dimethicone, isohexadecane, phenoxyethanol, tocopheryl acetate, chlorphenesin, tromethamine, acrylates/c10-30 alkyl acrylate crosspolymer, polysorbate 80, ethylhexylglycerin, caprylyl glycol, sorbitan oleate, fragrance (parfum), disodium edta, myristic acid, squalane, ascorbic acid, colloidal oatmeal, cholesteryl oleyl carbonate, niacinamide, lactobacillus/pumpkin ferment extract, polymethylsilsesquioxane, aloe barbadensis leaf extract, lactobacillus/dipteryx odorata seed ferment filtrate, camellia sinensis leaf extract, tocopherol, panax ginseng root extract, sodium hyaluronate, cholesteryl nonanoate, cholesteryl isostearate, cholesteryl chloride, saccharum officinarum (sugar cane) extract, cocos nucifera (coconut) fruit extract, curcuma longa (turmeric) root extract, vegetable oil, sophora japonica flower extract, aspergillus/saccharomyces/rice ferment filtrate, peg-40 hydrogenated castor oil, glycyrrhiza glabra (licorice) root extract, retinyl palmitate, 1,2-hexanediol, steareth-20, leuconostoc/radish root ferment filtrate, hizikia fusiforme extract, chlorella minutissima extract, spirulina platensis extract, codium fragile extract, ulva lactuca extract, fucus vesiculosus extract, laminaria saccharina extract, gelidium cartilagineum extract, macrocystis pyrifera extract, laminaria digitata extract, lactobacillus/algae extract ferment, codium tomentosum extract, sargassum muticum extract, pikea robusta extract, algae extract, agarum cribosum extract, hydrolyzed algae extract, laminaria japonica extract, hydrolyzed ulva lactuca extract, porphyra yezoensis extract, chlorella ferment, ecklonia cava extract, enteromorpha compressa extract, haematococcus pluvialis extract, dunaliella salina extract, undaria pinnatifida extract, laminaria cloustoni extract, sargassum fulvellum extract, salicornia herbacea extract, hypnea musciformis extract, jania rubens extract, citric acid, aspergillus/rice ferment extract, polysorbate 20, rice ferment filtrate (sake), n-hydroxysuccinimide, chamomilla recutita (matricaria) flower water, lactobacillus/centella asiatica/gleditsia sinensis thorn/houttuynia cordata extract/phellodendron amurense bark/polygonum cuspidatum root/prunella vulgaris/torilis japonica extract ferment filtrate, phaseolus angularis seed extract, saccharomyces/camellia sinensis extract ferment filtrate, lactobacillus ferment, lactobacillus/rice ferment filtrate, bacillus/cordyceps sinensis/ganoderma lucidum/inonotus obliquus/lentinus edodes/phellinus linteus/schizophyllum commune/tricholoma matsutake extract ferment filtrate, carbomer, hydrolyzed collagen, algae oligosaccharides, macrocystis pyrifera (kelp) protein, diamond powder, potassium sorbate, acetyl hexapeptide-8, palmitoyl pentapeptide-4, palmitoyl oligopeptide, chrysin, palmitoyl tetrapeptide-7, chlorhexidine digluconate.",33100,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,wrinkles,https://www.sephora.com/productimages/sku/s2073658-main-zoom.jpg
Moisturizer,https://www.sephora.com/product/milk-makeup-vegan-milk-moisturizer-P453253?icid2=products%20grid:p453253,MILK MAKEUP,Vegan Milk Moisturizer,38,4.5,"A nourishing daily moisturizer with a unique blend of vegan milks for complete yet lightweight hydration and softer-, smoother-looking skin.","[1, 0, 0, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","water (aqua, eau), cetyl alcohol, squalane, caprylic/capric triglyceride, stearic acid, butylene glycol, stearyl alcohol, polyglyceryl-2 diisostearate, vitis vinifera (grape) seed oil, butyrospermum parkii (shea) butter, glyceryl stearate, glycerin, isocetyl stearate, myristyl myristate, pentylene glycol, phenoxyethanol, ceteth-20, capryloyl glycerin/sebacic acid copolymer, carbomer, diheptyl succinate, ethylhexylglycerin, simmondsia chinensis (jojoba) seed oil, helianthus annuus (sunflower) seed oil, hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer, sodium hydroxide, potassium stearate, trisodium dicarboxymethyl alaninate, tocopheryl acetate, argania spinosa (argan) kernel oil, adansonia digitata seed oil, citrullus lanatus (watermelon) seed oil, propanediol, sodium chloride, glyceryl caprylate, glyceryl undecylenate, sodium glycolate, polysorbate 60, aloe barbadensis leaf juice, propylene glycol dicaprylate/dicaprate, sorbitan isostearate, phospholipids, peg-60 hydrogenated castor oil, xanthan gum, avena sativa (oat) kernel extract, ficus carica (fig) fruit extract, adansonia digitata fruit extract, rosmarinus officinalis (rosemary) leaf extract, polyglyceryl-10 dioleate, polyglyceryl-10 oleate, sodium hyaluronate, sodium benzoate, potassium sorbate, citric acid.",11600,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,dryness,https://www.sephora.com/productimages/sku/s2306108-main-zoom.jpg
Moisturizer,https://www.sephora.com/product/ginzing-energy-boosting-gel-moisturizer-P444044,ORIGINS,GinZing™ Oil- Free Energy Boosting Gel Moisturizer,30,4.4000000000000004,"An oil-free, energy-boosting gel moisturizer that helps wake up dull, normal-to-oily skin with lasting 72-hour hydration.","[1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","water\aqua\eau, butylene glycol, dicaprylyl carbonate, silica, glycerin, niacinamide, isopropyl isostearate, citrus limon (lemon) peel oil*, citrus grandis (grapefruit) peel oil*, mentha viridis (spearmint) leaf oil*, citrus aurantium dulcis (orange) peel oil*, limonene, linalool, citral, butyrospermum parkii (shea butter), simmondsia chinensis (jojoba) butter, hydroxyethyl ure, hordeum vulgare (barley) extract\extrait d'orge, trehalose, cucumis sativus (cucumber) fruit extract, panax ginseng (ginseng) root extract, sodium polyaspartate, tocopheryl acetate, sodium pca, helianthus annuus (sunflower) seedcake, sorbitol, caffeine, linoleic acid, ophiopogon japonicus root extract, squalane, sodium hyaluronate, ppg-15 stearyl ether, ammonium acryloyldimethyltaurate/vp copolymer, hydroxyacetophenone, carbomer, caprylyl glycol, xanthan gum, sodium hydroxide, ethylhexylglycerin, disodium edta, phenoxyethanol",7700,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,dryness,https://www.sephora.com/productimages/sku/s2263713-main-zoom.jpg
Moisturizer,https://www.sephora.com/product/water-bank-moisture-cream-P448186?icid2=products%20grid:p448186,LANEIGE,Water Bank Moisture Cream,38,4.4000000000000004,"A rich moisturizing cream formulated with mineral-rich vegetable extracts to help strengthen skin's moisture barrier for a hydrated, balanced complexion.","[1, 0, 0, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0]","water, propanediol, glycerin, methyl trimethicone, phenyl trimethicone, caprylyl methicone, 1,2-hexanediol, dicaprylyl carbonate, sea water/maris aqua/eau de mer, saccharide isomerate, hydrogenated lecithin, ammonium acryloyldimethyltaurate/vp copolymer, hydrogenated polyisobutene, hydroxyethyl acrylate/sodium acryloyldimethyl taurate copolymer, cetearyl alcohol, butylene glycol, fragrance, glyceryl caprylate, glyceryl stearate, stearic acid, ethylhexylglycerin, disodium edta, acrylates/c10-30 alkyl acrylate crosspolymer, tromethamine, sorbitan isostearate, polyglyceryl-3 methylglucose distearate, hyaluronic acid, magnesium sulfate, calcium chloride, linalool, sodium citrate, citric acid, hexyl cinnamal, benzyl salicylate, butylphenyl methylpropional, limonene, beta vulgaris (beet) root extract/extrait de racine de betterave, geraniol, citronellol, alpha-isomethyl ionone, manganese sulfate, chenopodium quinoa seed extract, tocopherol, zinc sulfate, lecithin, brassica oleracea acephala leaf extract, nasturtium officinale extract, glycine soja (soybean) oil, lepidium sativum sprout extract, ascorbyl glucoside.",11300,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,dryness,https://www.sephora.com/productimages/sku/s2258770-main-zoom.jpg
Moisturizer,https://www.sephora.com/product/tidal-brightening-enzyme-water-cream-P406938?icid2=products%20grid:p406938,SUNDAY RILEY,Tidal Brightening Enzyme Water Cream,65,4.0999999999999996,"An advanced brightening and refining treatment, infused into a next-generation water cream.","[1, 0, 1, 1, 0]","[1, 1, 0, 0, 1, 0, 0, 0, 0, 0]","water, caprylic/capric triglyceride, moringa oil/hydrogenated moringa oil esters, glycerin, propanediol, hydrolyzed jojoba esters, isododecane, sodium acrylates copolymer, phenoxyethanol, alpha-arbutin, cucumis sativus extract , pentylene glycol, adipic acid/neopentyl glycol crosspolymer, lauryl dimethicone, hydrogenated polyisobutene, allantoin, strelitzia nicolai seed aril extract, tamarindus indica seed gum, aesculus hippocastanum seed extract, sodium hyaluronate crosspolymer, sodium hyaluronate, papain, carbomer, 1,2-hexanediol, algin, caprylyl glycol, lecithin, melia azadirachta leaf extract, melia azadirachta flower extract, mimosa tenuiflora bark extract, coccinia indica fruit extract, solanum melongena (eggplant) fruit extract, aloe barbadensis flower exract, ocimum sanctum leaf extract, ocimum basilicum (basil) flower/leaf extract, curcuma longa (turmeric) root extract, corallina officinalis extract, ethylhexylglycerin, sodium benzoate, potassium sorbate, chlorphenesin, dicaprylyl carbonate, tocopherol, malic acid, synthetic fluorphlogopite, titanium dioxide, tin oxide.",62900,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,dark spots,https://www.sephora.com/productimages/sku/s2222958-main-zoom.jpg
Moisturizer,https://www.sephora.com/product/face-finishing-moisturizer-P211304?skuId=2125672&icid2=products%20grid:p211304,PERRICONE MD,High Potency Classics: Face Finishing & Firming Moisturizer,69,4.2999999999999998,"A luxurious, rose-scented, antiaging moisturizer for a hydrated, smooth, and luminous complexion.","[1, 0, 1, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 0, 0, 0]","water, ethylhexyl palmitate, glycerin, aleurites moluccana (kukui nut) seed oil, cetearyl alcohol, polyacrylamide, polysorbate 60, glyceryl stearate, peg-100 stearate, dimethyl mea (dmae), c13-14 isoparaffin, citric acid, peg/ppg-18/18 dimethicone, dimethicone, caprylyl glycol, phenoxyethanol, tetrahexyldecyl ascorbate (vitamin c ester), l-tyrosine, fragrance, laureth-7, hexylene glycol, hydrolyzed wheat protein, tocopheryl acetate, citronellol, geraniol, hydrolyzed wheat starch, thioctic acid (alpha lipoic acid), hydroxycitronellal, butylphenyl methylpropional, benzyl benzoate, eugenol.",17700,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,dullness,https://www.sephora.com/productimages/sku/s2125672-main-zoom.jpg
Moisturizer,https://www.sephora.com/product/squalane-probiotic-gel-moisturizer-P416561?icid2=products%20grid:p416561,BIOSSANCE,Squalane + Probiotic Gel Moisturizer,52,4.2999999999999998,"A weightless, hydrating gel moisturizer infused with squalane and probiotic technology to help restore healthy-looking beauty and radiance.","[1, 1, 1, 1, 0]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]","water, squalane, glycerin, dimethicone, pentylene glycol, ammonium acryloyldimethyltaurate/vp copolymer, lactococcus ferment lysate, caprylic/capric triglyceride, phenoxyethanol, caprylyl glycol, dimethiconol, chrondrus crispus extract, allantoin, bisabolol, glycine soja (soybean) sterols, linoleic acid, phospholipids, sodium phytate, lechithin, sodium hydroxide, sodium hyaluronate, lactic acid, lepidium sativum sprout extract, sodium chloride, sodium benzoate, citric acid, zingiber officinale (ginger) root extract.",26300,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,dullness,https://www.sephora.com/productimages/sku/s2051910-main-zoom.jpg
